airport,category,number,percentage,year
XNA,small,17250,0.002031855249925263,2005
SAV,small,18084,0.0021300910341825194,2005
ATW,small,10024,0.0011807140304493239,2005
AVL,small,8987,0.001058567138033527,2005
EYW,small,14387,0.0016946261727927396,2005
ITO,small,10531,0.0012404329064906055,2005
EUG,small,10115,0.0012441461172432132,2006
MFR,small,12127,0.0014916223394768609,2006
GEG,small,21355,0.002626667358747288,2006
FAT,small,15085,0.0018554566662000863,2006
ICT,small,15909,0.001956808757214264,2006
COS,small,14720,0.00181056162588434,2006
AMA,small,8658,0.0010649349563115907,2006
LBB,small,12049,0.0014820283308614411,2006
MAF,small,8967,0.0011029419904419074,2006
MSN,small,16674,0.00205090384171165,2006
GRB,small,10643,0.0013090901755629777,2006
DSM,small,22710,0.0027933325084125923,2006
LIT,small,21864,0.002689274414968425,2006
SHV,small,10916,0.0013426692057169466,2006
SGF,small,11264,0.0013854732441549733,2006
FSD,small,8141,0.0010013438992068214,2006
CID,small,12858,0.0015815354202188072,2006
BTR,small,13041,0.0016040444404319075,2006
SBA,small,14037,0.0017265525504441903,2006
CRP,small,9217,0.0011336920180554323,2006
JAN,small,14625,0.0017988766153912007,2006
CAK,small,13016,0.001600969437670555,2006
DAY,small,27411,0.003371556027657313,2006
SBN,small,11207,0.0013784622378590896,2006
GSO,small,28210,0.003469833115910138,2006
FNT,small,10945,0.0013462362089201156,2006
SYR,small,25010,0.0030762327624570206,2006
GRR,small,21523,0.002647331377303577,2006
ABE,small,14270,0.0017552115761799954,2006
LEX,small,14376,0.0017682495878881298,2006
ACY,small,4658,0.000572934514495194,2006
PWM,small,16089,0.001978948777096002,2006
MDT,small,17967,0.0022099429845288,2006
ROA,small,11401,0.0014023242592871848,2006
GSP,small,21295,0.0026192873521200424,2006
BTV,small,15587,0.001917202721648044,2006
CRW,small,11811,0.0014527543045733656,2006
CHS,small,19520,0.0024009621560640163,2006
LAN,small,6238,0.0007672746890126708,2006
CAE,small,20395,0.0025085872527113528,2006
ILM,small,7038,0.00086567477737595,2006
TYS,small,22320,0.002745362465335494,2006
HSV,small,14422,0.0017739075929690184,2006
MYR,small,11144,0.0013707132309004814,2006
TLH,small,14104,0.001734793557844615,2006
PNS,small,16343,0.002010190805151343,2006
GPT,small,7684,0.0009451328487292981,2006
FAI,small,6636,0.0008162287329734022,2006
MOB,small,7651,0.0009410738450843129,2006
XNA,small,14775,0.0018173266319593156,2006
SAV,small,15111,0.0018586546690718929,2006
ATW,small,9953,0.0012242200993496492,2006
AVL,small,8374,0.0010300029249426265,2006
ITO,small,12540,0.0015424213850944038,2006
EUG,small,10309,0.001262450920674388,2007
MFR,small,11966,0.0014653688734881877,2007
GEG,small,23494,0.0028770998089362766,2007
FAT,small,15447,0.001891655773756647,2007
ICT,small,16023,0.00196219333611075,2007
COS,small,13907,0.0017030657632960244,2007
AMA,small,8310,0.0010176512902128397,2007
LBB,small,12414,0.0015202314219858234,2007
MAF,small,8963,0.0010976183530899738,2007
MSN,small,16911,0.002070938744739992,2007
GRB,small,10002,0.0012248553796280171,2007
DSM,small,22349,0.002736881911548346,2007
LIT,small,21857,0.0026766310770375496,2007
SHV,small,11375,0.00139299439544778,2007
SGF,small,11355,0.001390545174532707,2007
FSD,small,8316,0.0010183860564873617,2007
CID,small,13207,0.0016173430312684688,2007
BTR,small,12172,0.00149059584891344,2007
SBA,small,14094,0.001725965978851957,2007
CRP,small,9057,0.0011091296913908171,2007
JAN,small,15012,0.0018383852188538087,2007
CAK,small,11865,0.001453000307867069,2007
DAY,small,26706,0.003270444687897003,2007
SBN,small,11046,0.0013527047113948288,2007
GSO,small,27304,0.0033436763932576867,2007
FNT,small,11021,0.0013496431852509875,2007
SYR,small,25748,0.0031531270060650056,2007
GRR,small,20546,0.0025160846460545133,2007
ABE,small,11988,0.0014680630164947681,2007
LEX,small,14380,0.0017609898379375012,2007
ACY,small,5219,0.0006391241977883045,2007
PWM,small,16891,0.002068489523824919,2007
MDT,small,17457,0.0021378024757214855,2007
ALB,small,26779,0.0032793843442370197,2007
ROC,small,28579,0.0034998142265935915,2007
ROA,small,11425,0.0013991174477354625,2007
GSP,small,21120,0.002586377286317109,2007
BTV,small,15032,0.0018408344397688816,2007
CHS,small,21308,0.002609399962918795,2007
CAE,small,19705,0.0024130949065756927,2007
ILM,small,7642,0.0009358473116494009,2007
SFB,small,3022,0.0003700772802675333,2007
TYS,small,23149,0.002834850748151267,2007
HSV,small,14379,0.0017608673768917476,2007
MYR,small,11522,0.0014109961691735667,2007
TLH,small,13417,0.0016430598508767353,2007
PNS,small,15362,0.0018812465848675865,2007
GPT,small,8293,0.0010155694524350276,2007
FAI,small,7043,0.0008624931452429639,2007
MOB,small,7708,0.0009439297406691418,2007
XNA,small,15547,0.0019039018783320119,2007
SAV,small,16525,0.0020236687810790827,2007
AVL,small,8050,0.0009858114183168905,2007
ITO,small,12974,0.001588809607607868,2007
EUG,small,9063,0.0011644861407775473,2008
GEG,small,22969,0.0029512393432108005,2008
FAT,small,13792,0.001772105578020957,2008
ICT,small,15518,0.001993875751140459,2008
COS,small,12565,0.0016144508836886111,2008
AMA,small,7715,0.0009912844064988169,2008
LBB,small,12439,0.0015982614040750205,2008
MAF,small,8577,0.0011020410051251267,2008
MSN,small,16124,0.002071739438805823,2008
GRB,small,9291,0.0011937813896021397,2008
DSM,small,21417,0.0027518260705100663,2008
LIT,small,19698,0.0025309553129246524,2008
SHV,small,11010,0.0014146521471875533,2008
SGF,small,11111,0.001427629428465114,2008
FSD,small,7451,0.0009573635920703415,2008
CID,small,12846,0.0016505559929855867,2008
BTR,small,10956,0.0014077137987817288,2008
SBA,small,13320,0.001711459273436713,2008
CRP,small,8074,0.0010374115746042058,2008
JAN,small,14018,0.001801143850978667,2008
CAK,small,10890,0.00139923359517461,2008
DAY,small,25797,0.003314603218982499,2008
SBN,small,11206,0.0014398357821420276,2008
GSO,small,26316,0.003381288456438479,2008
FNT,small,11137,0.001430970114734585,2008
SYR,small,24541,0.0031532223745803583,2008
GRR,small,19489,0.002504101334835443,2008
ABE,small,10613,0.0013636424376113991,2008
LEX,small,14507,0.0018639744504314111,2008
ACY,small,4539,0.0005832067298895827,2008
PWM,small,17276,0.0022197575381300793,2008
MDT,small,16482,0.0021177381189777704,2008
ALB,small,24541,0.0031532223745803583,2008
ROC,small,27700,0.0035591157563210924,2008
ROA,small,10929,0.0014042446245788166,2008
GSP,small,20161,0.0025904452261079256,2008
BTV,small,15210,0.001954301467640571,2008
CHS,small,21646,0.0027812498072681,2008
CHA,small,9401,0.001207915062280671,2008
CAE,small,19688,0.0025296704335902405,2008
ILM,small,8115,0.0010426795798752948,2008
SFB,small,3563,0.0004578025068509766,2008
TYS,small,22161,0.0028474210929903153,2008
HSV,small,14190,0.0018232437755305523,2008
MYR,small,10352,0.0013301070869832473,2008
TLH,small,12325,0.0015836137796627243,2008
PNS,small,13997,0.0017984456043764019,2008
GPT,small,9384,0.0012057307674121708,2008
FAI,small,7824,0.001005289591243907,2008
MOB,small,7860,0.00100991515684779,2008
XNA,small,15625,0.0020076239600186666,2008
SAV,small,16533,0.0021242910035832716,2008
AVL,small,8022,0.0010307302020652637,2008
ITO,small,10497,0.0013487378373322205,2008
EUG,small,8211,0.0011389551657255365,2009
MFR,small,8453,0.0011725232025183241,2009
GEG,small,19811,0.0027480015574459383,2009
FAT,small,12782,0.0017730026706008776,2009
ICT,small,14066,0.0019511074608568255,2009
AZA,small,2146,0.0002976735824682744,2009
TUL,small,21218,0.0029431677878899564,2009
COS,small,10498,0.001456186984506964,2009
AMA,small,7133,0.0009894248200122094,2009
LBB,small,11683,0.0016205593960749534,2009
MAF,small,8109,0.0011248066543500638,2009
MSN,small,14244,0.0019757980003159833,2009
GRB,small,7872,0.001091932172036466,2009
BLI,small,4237,0.0005877180656654607,2009
DSM,small,19609,0.0027199819564866696,2009
LIT,small,19687,0.0027308014063620305,2009
SGF,small,9466,0.0013130373400021833,2009
FSD,small,6933,0.0009616826408446161,2009
CID,small,12401,0.0017201538192866126,2009
BTR,small,9691,0.0013442472915657256,2009
SBA,small,11635,0.0016139012730747308,2009
CRP,small,8093,0.0011225872800166563,2009
FAR,small,4629,0.0006420927368339432,2009
JAN,small,13626,0.0018900746666881206,2009
CAK,small,10527,0.001460209600486265,2009
DAY,small,22845,0.0031688504154183264,2009
SBN,small,8405,0.0011658650795181016,2009
GSO,small,22556,0.003128762966521154,2009
FNT,small,9871,0.0013692152528165594,2009
SYR,small,22568,0.0031304274972712097,2009
GRR,small,18250,0.002531473849042874,2009
ABE,small,9533,0.001322330970023327,2009
LEX,small,12294,0.0017053117534319502,2009
ACY,small,4598,0.0006377926990629662,2009
PWM,small,15815,0.0021937128176774275,2009
MDT,small,15338,0.002127547720362718,2009
ALB,small,24457,0.003392452379509127,2009
ROC,small,26421,0.003664880578934892,2009
ROA,small,9403,0.0013042985535643916,2009
GSP,small,17077,0.0023687659682249404,2009
BTV,small,13868,0.0019236427034809082,2009
CHS,small,19784,0.0027442563632583132,2009
CHA,small,8032,0.0011141259153705405,2009
CAE,small,16770,0.002326181723202685,2009
ILM,small,7870,0.00109165475024479,2009
SFB,small,4354,0.0006039472404785026,2009
TYS,small,21191,0.0029394225937023313,2009
HSV,small,13099,0.0018169740245815127,2009
MYR,small,10224,0.0014181801990473613,2009
TLH,small,11614,0.0016109883442621336,2009
PNS,small,12595,0.001747063733079178,2009
GPT,small,7972,0.0011058032616202626,2009
FAI,small,6026,0.0008358718583195813,2009
MOB,small,7721,0.001070986826764933,2009
XNA,small,14744,0.002045153448234966,2009
SAV,small,14909,0.0020680407460482307,2009
AVL,small,7274,0.0010089830563253625,2009
ITO,small,10285,0.0014266415636934773,2009
EUG,small,6888,0.0011016948474813204,1998
ICT,small,10462,0.0016733350020832717,1998
COS,small,11093,0.0017742597188023068,1998
AMA,small,8924,0.0014273410015858455,1998
LBB,small,11625,0.001859349971250051,1998
MAF,small,9083,0.0014527721108700399,1998
MSN,small,11470,0.0018345586383000502,1998
GRB,small,6822,0.0010911385379671268,1998
DSM,small,10468,0.001674294666584562,1998
LIT,small,16746,0.0026784236231013636,1998
SHV,small,10318,0.0016503030540523033,1998
CID,small,8348,0.001335213209461972,1998
BTR,small,9187,0.0014694062955590726,1998
CRP,small,10414,0.001665657686072949,1998
JAN,small,12047,0.0019268463745074722,1998
CAK,small,8042,0.0012862703198961642,1998
DAY,small,18319,0.0029300156665229837,1998
SBN,small,11817,0.001890059235291342,1998
FWA,small,8955,0.0014322992681758456,1998
SYR,small,15746,0.0025184795395529723,1998
RIC,small,18073,0.0028906694219700793,1998
GRR,small,15789,0.002525357135145553,1998
ABE,small,8010,0.0012811521092226158,1998
LEX,small,10096,0.0016147954675045605,1998
ACY,small,2953,0.00047231487871840006,1998
PWM,small,8240,0.0013179392484387459,1998
MDT,small,10001,0.0015996007795674632,1998
ALB,small,16395,0.0026222832497758784,1998
ROC,small,20516,0.0032814128180787996,1998
GSP,small,8448,0.0013512076178168113,1998
BTV,small,4545,0.0007269458597274393,1998
CHS,small,7340,0.0011739895732451936,1998
LAN,small,7247,0.0011591147734751931,1998
CAE,small,5887,0.0009415908198493806,1998
MHT,small,10941,0.0017499482181029511,1998
TYS,small,9723,0.0015551363243410104,1998
HSV,small,5819,0.0009307146221680901,1998
MYR,small,7720,0.0012347683249935822,1998
MBS,small,6404,0.001024281911043899,1998
PNS,small,6378,0.0010201233648716409,1998
FAI,small,4442,0.0007104716191219549,1998
MOB,small,5641,0.0009022445752964763,1998
SAV,small,7016,0.0011221676901755147,1998
ITO,small,9693,0.0015503380018345586,1998
EUG,small,10175,0.0012652463742453288,2003
GEG,small,23351,0.0029036627110567734,2003
FAT,small,16360,0.0020343420818332756,2003
BIL,small,9022,0.0011218725099205263,2003
ICT,small,16957,0.0021085781590248686,2003
COS,small,16225,0.0020175550292020105,2003
AMA,small,8326,0.0010353259274660056,2003
LBB,small,12945,0.0016096918245312806,2003
MAF,small,8673,0.0010784748701552567,2003
MSN,small,18051,0.002244615459607118,2003
GRB,small,10387,0.001291608264303315,2003
DSM,small,22732,0.002826690966028974,2003
LIT,small,22116,0.002750092266615203,2003
SHV,small,14220,0.001768236210493226,2003
SGF,small,10314,0.001282530821028631,2003
CID,small,14991,0.0018641089332984493,2003
BTR,small,9184,0.0011420169730780442,2003
SBA,small,13533,0.0016828087648807896,2003
CRP,small,8263,0.0010274919695714153,2003
JAN,small,14636,0.0018199652023051234,2003
CAK,small,13036,0.0016210075414901332,2003
SBN,small,15090,0.001876419438561377,2003
FWA,small,15947,0.001982986135635406,2003
TOL,small,15649,0.0019459302713086143,2003
FNT,small,12056,0.0014991459742409517,2003
SYR,small,26346,0.0032760865823948334,2003
RIC,small,30552,0.003799096533262239,2003
GRR,small,24013,0.002985981443218976,2003
ABE,small,15566,0.0019356093426538365,2003
LEX,small,16344,0.0020323525052251255,2003
ACY,small,5779,0.000718610201156143,2003
PWM,small,17652,0.0021950003929413803,2003
MDT,small,20268,0.002520296168373889,2003
ROC,small,28867,0.0035895692467164523,2003
ROA,small,13005,0.0016171527368118428,2003
GSP,small,23228,0.002888367840881621,2003
BTV,small,15043,0.0018705750572749365,2003
CHS,small,19349,0.002406019861943279,2003
LAN,small,9028,0.0011226186011485827,2003
CAE,small,21450,0.0026672761403009632,2003
TYS,small,22897,0.00284720847480052,2003
HSV,small,15705,0.0019528937894371387,2003
MYR,small,11003,0.0013682069637170862,2003
TLH,small,13879,0.0017258333590320313,2003
PNS,small,12889,0.001602728306402756,2003
GPT,small,7157,0.0008899624865330533,2003
FAI,small,7508,0.0009336088233743418,2003
MOB,small,7466,0.0009283861847779484,2003
XNA,small,15011,0.0018665959040586367,2003
SAV,small,14590,0.0018142451695566924,2003
EYW,small,15550,0.0019336197660456867,2003
ITO,small,7597,0.0009446758432571756,2003
EUG,small,11050,0.0013089941759828355,2004
GEG,small,23790,0.002818187461233634,2004
FAT,small,16283,0.001928900648645114,2004
BIL,small,9263,0.0010973043486089597,2004
ICT,small,17908,0.0021213997921720015,2004
COS,small,17447,0.002066789265916066,2004
AMA,small,8152,0.0009656941649422692,2004
LBB,small,12431,0.0014725888327278395,2004
MAF,small,8340,0.0009879648350856877,2004
MSN,small,18088,0.0021427227742242105,2004
GRB,small,10978,0.001300464983161952,2004
DSM,small,22226,0.0026329144394022174,2004
LIT,small,22353,0.0026479589878501647,2004
SHV,small,12556,0.0014873964591529847,2004
SGF,small,10814,0.0012810373772921613,2004
CID,small,13801,0.001634880418347431,2004
BTR,small,8729,0.0010340461685207395,2004
SBA,small,14181,0.0016798956026798724,2004
CRP,small,8596,0.001018290854004385,2004
JAN,small,14803,0.001753578351771395,2004
CAK,small,14174,0.0016790663756000642,2004
SBN,small,14867,0.0017611598565010693,2004
FWA,small,16752,0.001984458862992259,2004
TOL,small,15472,0.001832828768398772,2004
GSO,small,34961,0.00414151541959601,2004
FNT,small,14315,0.001695769378207628,2004
SYR,small,29302,0.0034711445560768367,2004
RIC,small,32417,0.003840150606591455,2004
GRR,small,25224,0.0029880605515829,2004
ABE,small,15537,0.0018405287341398476,2004
LEX,small,15878,0.0018809239390276437,2004
ACY,small,5217,0.0006180110964798599,2004
PWM,small,19351,0.0022923390316238776,2004
MDT,small,20487,0.0024269107405755974,2004
ROC,small,32998,0.0039089764542155295,2004
ROA,small,13066,0.0015478115749675773,2004
GSP,small,25548,0.003026441919276876,2004
BTV,small,16326,0.0019339944721353639,2004
CRW,small,12814,0.0015179594000944846,2004
CHS,small,21793,0.0025816208214655143,2004
LAN,small,9343,0.0011067812295210526,2004
CAE,small,23657,0.0028024321467172795,2004
ILM,small,6188,0.0007330367385503879,2004
TYS,small,24116,0.0028568057509504126,2004
HSV,small,17352,0.002055535469832956,2004
MYR,small,11926,0.001412766021970253,2004
TLH,small,13835,0.0016389080927350704,2004
PNS,small,13897,0.0016462526754419426,2004
GPT,small,6959,0.0008243701783406834,2004
FAI,small,7972,0.0009443711828900601,2004
MOB,small,7491,0.0008873914364061014,2004
XNA,small,16978,0.0020112310515689215,2004
SAV,small,17411,0.002062524669505624,2004
ATW,small,9818,0.0011630502099366045,2004
EYW,small,14633,0.0017334399798331975,2004
ITO,small,10010,0.0011857947241256275,2004
GEG,small,18681,0.002853476044304107,1999
ICT,small,10854,0.0016579213631431281,1999
COS,small,11441,0.0017475841455427057,1999
AMA,small,8774,0.0013402065634989687,1999
LBB,small,11675,0.0017833270605026738,1999
MAF,small,9628,0.0014706529283528688,1999
MSN,small,12092,0.0018470227679313344,1999
GRB,small,7067,0.0010794665812909974,1999
DSM,small,11811,0.0018041007204794071,1999
LIT,small,16777,0.002562644804629838,1999
SHV,small,10827,0.0016537971806477472,1999
FSD,small,5325,0.0008133804365890139,1999
CID,small,8603,0.0013140867410282228,1999
BTR,small,9799,0.0014967727508236146,1999
CRP,small,10045,0.0015343486357815295,1999
JAN,small,13023,0.0019892306902720615,1999
CAK,small,7781,0.0011885282961688482,1999
DAY,small,18680,0.002853323296804278,1999
SBN,small,11935,0.0018230414104581935,1999
GSO,small,19638,0.002999655401640386,1999
FNT,small,6079,0.0009285520514600217,1999
SYR,small,15349,0.002344521374874136,1999
RIC,small,18124,0.0027683956868993966,1999
GRR,small,16357,0.0024984908547016904,1999
ABE,small,7746,0.001183182133674836,1999
LEX,small,9820,0.0014999804483200219,1999
ACY,small,3042,0.00046465789447958317,1999
PWM,small,7687,0.0011741700311849296,1999
MDT,small,9710,0.0014831782233388404,1999
ALB,small,16388,0.002503226027196387,1999
ROC,small,19990,0.0030534225215801667,1999
GSP,small,9842,0.0015033408933162581,1999
BTV,small,4430,0.000676671424242128,1999
CHS,small,7693,0.001175086516183903,1999
LAN,small,7779,0.0011882228011691905,1999
CAE,small,5407,0.0008259057315749855,1999
MHT,small,14111,0.0021554199700859296,1999
TYS,small,10745,0.0016412718856617754,1999
HSV,small,6884,0.0010515137888223046,1999
MYR,small,8713,0.0013308889660094043,1999
MBS,small,6393,0.0009765147664063035,1999
PNS,small,6101,0.000931912496456258,1999
GPT,small,7254,0.001108030363759006,1999
FAI,small,4473,0.0006832395667347717,1999
MOB,small,5447,0.0008320156315681425,1999
