id,airport,latitude,longitude,crs_dep_time,dep_time,cancelled,diverted
9368,"DTW",42.21205889,-83.34883583,"1710","",1.00,0.00
9369,"IAD",38.94453194,-77.45580972,"1610","",1.00,0.00
9369,"DTW",42.21205889,-83.34883583,"1610","",1.00,0.00
9370,"MDW",41.7859825,-87.75242444,"2005","",1.00,0.00
9370,"DTW",42.21205889,-83.34883583,"2005","",1.00,0.00
9371,"DTW",42.21205889,-83.34883583,"0640","0640",0.00,0.00
9371,"MDW",41.7859825,-87.75242444,"0640","0640",0.00,0.00
9372,"DTW",42.21205889,-83.34883583,"1705","",1.00,0.00
9372,"ROC",43.11886611,-77.67238389,"1705","",1.00,0.00
9373,"MDW",41.7859825,-87.75242444,"1345","",1.00,0.00
9373,"DTW",42.21205889,-83.34883583,"1345","",1.00,0.00
9374,"DTW",42.21205889,-83.34883583,"0857","0855",0.00,0.00
9374,"MBS",43.53291472,-84.07964722,"0857","0855",0.00,0.00
9375,"MDW",41.7859825,-87.75242444,"0600","0555",0.00,0.00
9375,"DTW",42.21205889,-83.34883583,"0600","0555",0.00,0.00
9376,"DTW",42.21205889,-83.34883583,"0859","0856",0.00,0.00
9376,"MDW",41.7859825,-87.75242444,"0859","0856",0.00,0.00
9377,"ROC",43.11886611,-77.67238389,"0630","0620",0.00,0.00
9377,"DTW",42.21205889,-83.34883583,"0630","0620",0.00,0.00
9378,"DTW",42.21205889,-83.34883583,"1335","",1.00,0.00
9378,"PWM",43.64616667,-70.30875,"1335","",1.00,0.00
9379,"MDW",41.7859825,-87.75242444,"1020","",1.00,0.00
9379,"DTW",42.21205889,-83.34883583,"1020","",1.00,0.00
9380,"DTW",42.21205889,-83.34883583,"2100","",1.00,0.00
9380,"PWM",43.64616667,-70.30875,"2100","",1.00,0.00
9381,"MDW",41.7859825,-87.75242444,"1805","",1.00,0.00
9381,"DTW",42.21205889,-83.34883583,"1805","",1.00,0.00
9382,"ABE",40.65236278,-75.44040167,"0900","0852",0.00,0.00
9382,"DTW",42.21205889,-83.34883583,"0900","0852",0.00,0.00
9383,"DTW",42.21205889,-83.34883583,"1155","",1.00,0.00
9383,"MDW",41.7859825,-87.75242444,"1155","",1.00,0.00
9384,"GPT",30.40728028,-89.07009278,"1850","",1.00,0.00
9384,"MEM",35.04241667,-89.97666667,"1850","",1.00,0.00
9385,"MEM",35.04241667,-89.97666667,"2055","",1.00,0.00
9385,"GSO",36.09774694,-79.9372975,"2055","",1.00,0.00
9386,"GSO",36.09774694,-79.9372975,"0700","0656",0.00,0.00
9386,"MEM",35.04241667,-89.97666667,"0700","0656",0.00,0.00
9387,"MEM",35.04241667,-89.97666667,"0840","",1.00,0.00
9387,"GPT",30.40728028,-89.07009278,"0840","",1.00,0.00
9388,"MSP",44.88054694,-93.2169225,"1448","",1.00,0.00
9388,"CVG",39.04614278,-84.6621725,"1448","",1.00,0.00
9389,"MEM",35.04241667,-89.97666667,"1655","",1.00,0.00
9389,"GPT",30.40728028,-89.07009278,"1655","",1.00,0.00
9390,"MSP",44.88054694,-93.2169225,"1450","",1.00,0.00
9390,"AUS",30.19453278,-97.66987194,"1450","",1.00,0.00
9391,"AUS",30.19453278,-97.66987194,"1115","",1.00,0.00
9391,"MSP",44.88054694,-93.2169225,"1115","",1.00,0.00
9392,"FLL",26.07258333,-80.15275,"1420","",1.00,0.00
9392,"MEM",35.04241667,-89.97666667,"1420","",1.00,0.00
9393,"MEM",35.04241667,-89.97666667,"1645","",1.00,0.00
9393,"MCI",39.29760528,-94.71390556,"1645","",1.00,0.00
9394,"TYS",35.81248722,-83.99285583,"1805","",1.00,0.00
9394,"DTW",42.21205889,-83.34883583,"1805","",1.00,0.00
9395,"JAN",32.31116667,-90.07588889,"0635","0630",0.00,0.00
9395,"MEM",35.04241667,-89.97666667,"0635","0630",0.00,0.00
9396,"MEM",35.04241667,-89.97666667,"0845","",1.00,0.00
9396,"FLL",26.07258333,-80.15275,"0845","",1.00,0.00
9397,"DTW",42.21205889,-83.34883583,"0907","",1.00,0.00
9397,"PVD",41.72399917,-71.42822111,"0907","",1.00,0.00
9398,"GRB",44.48507333,-88.12959,"0600","0555",0.00,0.00
9398,"DTW",42.21205889,-83.34883583,"0600","0555",0.00,0.00
9399,"PVD",41.72399917,-71.42822111,"1150","",1.00,0.00
9399,"DTW",42.21205889,-83.34883583,"1150","",1.00,0.00
9400,"DTW",42.21205889,-83.34883583,"0640","0642",0.00,0.00
9400,"ORF",36.89461111,-76.20122222,"0640","0642",0.00,0.00
9401,"DTW",42.21205889,-83.34883583,"0852","0850",0.00,1.00
9401,"MCI",39.29760528,-94.71390556,"0852","0850",0.00,1.00
9402,"ORF",36.89461111,-76.20122222,"0605","0601",0.00,0.00
9402,"DTW",42.21205889,-83.34883583,"0605","0601",0.00,0.00
9403,"DTW",42.21205889,-83.34883583,"2055","",1.00,0.00
9403,"ORF",36.89461111,-76.20122222,"2055","",1.00,0.00
9404,"DTW",42.21205889,-83.34883583,"1720","",1.00,0.00
9404,"ORF",36.89461111,-76.20122222,"1720","",1.00,0.00
9405,"MSN",43.13985778,-89.33751361,"1330","",1.00,0.00
9405,"DTW",42.21205889,-83.34883583,"1330","",1.00,0.00
9406,"DTW",42.21205889,-83.34883583,"1200","",1.00,0.00
9406,"MBS",43.53291472,-84.07964722,"1200","",1.00,0.00
9407,"ORF",36.89461111,-76.20122222,"0905","0900",0.00,1.00
9407,"DTW",42.21205889,-83.34883583,"0905","0900",0.00,1.00
9408,"DTW",42.21205889,-83.34883583,"1339","",1.00,0.00
9408,"ORF",36.89461111,-76.20122222,"1339","",1.00,0.00
9409,"SDF",38.17438889,-85.736,"1120","",1.00,0.00
9409,"DTW",42.21205889,-83.34883583,"1120","",1.00,0.00
9410,"ORF",36.89461111,-76.20122222,"2000","",1.00,0.00
9410,"DTW",42.21205889,-83.34883583,"2000","",1.00,0.00
9411,"DTW",42.21205889,-83.34883583,"1356","",1.00,0.00
9411,"MDT",40.19349528,-76.76340361,"1356","",1.00,0.00
9412,"MDT",40.19349528,-76.76340361,"0920","0915",0.00,1.00
9412,"DTW",42.21205889,-83.34883583,"0920","0915",0.00,1.00
9413,"DTW",42.21205889,-83.34883583,"0705","0722",0.00,0.00
9413,"MDT",40.19349528,-76.76340361,"0705","0722",0.00,0.00
9414,"BIS",46.77411111,-100.7467222,"1545","",1.00,0.00
9414,"MSP",44.88054694,-93.2169225,"1545","",1.00,0.00
9415,"MSP",44.88054694,-93.2169225,"1903","",1.00,0.00
9415,"BNA",36.12447667,-86.67818222,"1903","",1.00,0.00
9416,"DTW",42.21205889,-83.34883583,"1900","",1.00,0.00
9416,"SDF",38.17438889,-85.736,"1900","",1.00,0.00
9417,"MDT",40.19349528,-76.76340361,"1610","",1.00,0.00
9417,"DTW",42.21205889,-83.34883583,"1610","",1.00,0.00
9418,"LSE",43.87937972,-91.25653778,"0705","0659",0.00,0.00
9418,"MSP",44.88054694,-93.2169225,"0705","0659",0.00,0.00
9419,"MSP",44.88054694,-93.2169225,"0919","",1.00,0.00
9419,"BNA",36.12447667,-86.67818222,"0919","",1.00,0.00
9420,"BNA",36.12447667,-86.67818222,"0745","0742",0.00,1.00
9420,"MSP",44.88054694,-93.2169225,"0745","0742",0.00,1.00
9421,"MSP",44.88054694,-93.2169225,"1443","",1.00,0.00
9421,"BNA",36.12447667,-86.67818222,"1443","",1.00,0.00
9422,"RAP",44.04532139,-103.0573708,"1100","",1.00,0.00
9422,"MSP",44.88054694,-93.2169225,"1100","",1.00,0.00
9423,"BNA",36.12447667,-86.67818222,"1305","",1.00,0.00
9423,"MSP",44.88054694,-93.2169225,"1305","",1.00,0.00
9424,"MSP",44.88054694,-93.2169225,"1301","",1.00,0.00
9424,"BNA",36.12447667,-86.67818222,"1301","",1.00,0.00
9425,"BUF",42.94052472,-78.73216667,"0955","",1.00,0.00
9425,"DTW",42.21205889,-83.34883583,"0955","",1.00,0.00
9426,"DTW",42.21205889,-83.34883583,"1225","",1.00,0.00
9426,"MSY",29.99338889,-90.25802778,"1225","",1.00,0.00
9427,"DTW",42.21205889,-83.34883583,"2105","",1.00,0.00
9427,"IND",39.71732917,-86.29438417,"2105","",1.00,0.00
9428,"MSY",29.99338889,-90.25802778,"1605","",1.00,0.00
9428,"DTW",42.21205889,-83.34883583,"1605","",1.00,0.00
9429,"DTW",42.21205889,-83.34883583,"1910","",1.00,0.00
9429,"MSY",29.99338889,-90.25802778,"1910","",1.00,0.00
9430,"GRR",42.88081972,-85.52276778,"1655","",1.00,0.00
9430,"DTW",42.21205889,-83.34883583,"1655","",1.00,0.00
9431,"DTW",42.21205889,-83.34883583,"1354","",1.00,0.00
9431,"SYR",43.11118694,-76.10631056,"1354","",1.00,0.00
9432,"MSY",29.99338889,-90.25802778,"0920","",1.00,0.00
9432,"DTW",42.21205889,-83.34883583,"0920","",1.00,0.00
9433,"DTW",42.21205889,-83.34883583,"0909","",1.00,0.00
9433,"MSY",29.99338889,-90.25802778,"0909","",1.00,0.00
9434,"MDT",40.19349528,-76.76340361,"0620","0617",0.00,0.00
9434,"DTW",42.21205889,-83.34883583,"0620","0617",0.00,0.00
9435,"DTW",42.21205889,-83.34883583,"1735","",1.00,0.00
9435,"FNT",42.96550333,-83.74345639,"1735","",1.00,0.00
9436,"MSY",29.99338889,-90.25802778,"1205","",1.00,0.00
9436,"DTW",42.21205889,-83.34883583,"1205","",1.00,0.00
9437,"DTW",42.21205889,-83.34883583,"0655","0653",0.00,0.00
9437,"PIT",40.49146583,-80.23287083,"0655","0653",0.00,0.00
9438,"FNT",42.96550333,-83.74345639,"0525","0519",0.00,0.00
9438,"DTW",42.21205889,-83.34883583,"0525","0519",0.00,0.00
9439,"PIT",40.49146583,-80.23287083,"0703","0655",0.00,0.00
9439,"DTW",42.21205889,-83.34883583,"0703","0655",0.00,0.00
9440,"DTW",42.21205889,-83.34883583,"1345","",1.00,0.00
9440,"LAN",42.7787,-84.58735806,"1345","",1.00,0.00
9441,"PIT",40.49146583,-80.23287083,"1155","",1.00,0.00
9441,"DTW",42.21205889,-83.34883583,"1155","",1.00,0.00
9442,"DTW",42.21205889,-83.34883583,"1710","",1.00,0.00
9442,"PIT",40.49146583,-80.23287083,"1710","",1.00,0.00
9443,"LAN",42.7787,-84.58735806,"1515","",1.00,0.00
9443,"DTW",42.21205889,-83.34883583,"1515","",1.00,0.00
9444,"DTW",42.21205889,-83.34883583,"1525","",1.00,0.00
9444,"TYS",35.81248722,-83.99285583,"1525","",1.00,0.00
9445,"DTW",42.21205889,-83.34883583,"1015","",1.00,0.00
9445,"PIT",40.49146583,-80.23287083,"1015","",1.00,0.00
9446,"PIT",40.49146583,-80.23287083,"1900","",1.00,0.00
9446,"DTW",42.21205889,-83.34883583,"1900","",1.00,0.00
9447,"PIT",40.49146583,-80.23287083,"0935","",1.00,0.00
9447,"DTW",42.21205889,-83.34883583,"0935","",1.00,0.00
9448,"DTW",42.21205889,-83.34883583,"2055","",1.00,0.00
9448,"ROC",43.11886611,-77.67238389,"2055","",1.00,0.00
9449,"FNT",42.96550333,-83.74345639,"1905","",1.00,0.00
9449,"DTW",42.21205889,-83.34883583,"1905","",1.00,0.00
9450,"CLT",35.21401111,-80.94312583,"1930","",1.00,0.00
9450,"MEM",35.04241667,-89.97666667,"1930","",1.00,0.00
9451,"MEM",35.04241667,-89.97666667,"2105","",1.00,0.00
9451,"CMH",39.99798528,-82.89188278,"2105","",1.00,0.00
9452,"DTW",42.21205889,-83.34883583,"1215","",1.00,0.00
9452,"CVG",39.04614278,-84.6621725,"1215","",1.00,0.00
9453,"ROC",43.11886611,-77.67238389,"0925","",1.00,0.00
9453,"DTW",42.21205889,-83.34883583,"0925","",1.00,0.00
9454,"DTW",42.21205889,-83.34883583,"0700","0657",0.00,0.00
9454,"ROC",43.11886611,-77.67238389,"0700","0657",0.00,0.00
9455,"DTW",42.21205889,-83.34883583,"1740","",1.00,0.00
9455,"LAN",42.7787,-84.58735806,"1740","",1.00,0.00
9456,"ROC",43.11886611,-77.67238389,"1542","",1.00,0.00
9456,"DTW",42.21205889,-83.34883583,"1542","",1.00,0.00
9457,"DTW",42.21205889,-83.34883583,"2130","",1.00,0.00
9457,"DAY",39.90237583,-84.219375,"2130","",1.00,0.00
9458,"ROC",43.11886611,-77.67238389,"1855","",1.00,0.00
9458,"DTW",42.21205889,-83.34883583,"1855","",1.00,0.00
9459,"DTW",42.21205889,-83.34883583,"1350","",1.00,0.00
9459,"ROC",43.11886611,-77.67238389,"1350","",1.00,0.00
9460,"GRR",42.88081972,-85.52276778,"1205","",1.00,0.00
9460,"DTW",42.21205889,-83.34883583,"1205","",1.00,0.00
9461,"RNO",39.49857611,-119.7680647,"0645","",1.00,0.00
9461,"MSP",44.88054694,-93.2169225,"0645","",1.00,0.00
9462,"MSP",44.88054694,-93.2169225,"1833","",1.00,0.00
9462,"RDU",35.87763889,-78.78747222,"1833","",1.00,0.00
9463,"RNO",39.49857611,-119.7680647,"1205","",1.00,0.00
9463,"MSP",44.88054694,-93.2169225,"1205","",1.00,0.00
9464,"BIS",46.77411111,-100.7467222,"0635","0630",0.00,0.00
9464,"MSP",44.88054694,-93.2169225,"0635","0630",0.00,0.00
9465,"MSP",44.88054694,-93.2169225,"0912","",1.00,0.00
9465,"FSD",43.58135111,-96.74170028,"0912","",1.00,0.00
9466,"CLE",41.41089417,-81.84939667,"1845","",1.00,0.00
9466,"MSP",44.88054694,-93.2169225,"1845","",1.00,0.00
9467,"MSP",44.88054694,-93.2169225,"2052","",1.00,0.00
9467,"RNO",39.49857611,-119.7680647,"2052","",1.00,0.00
9468,"CLE",41.41089417,-81.84939667,"0715","0711",0.00,0.00
9468,"MSP",44.88054694,-93.2169225,"0715","0711",0.00,0.00
9469,"MSP",44.88054694,-93.2169225,"0927","",1.00,0.00
9469,"RNO",39.49857611,-119.7680647,"0927","",1.00,0.00
9470,"DTW",42.21205889,-83.34883583,"0650","0643",0.00,0.00
9470,"ALB",42.74811944,-73.80297861,"0650","0643",0.00,0.00
9471,"BNA",36.12447667,-86.67818222,"1340","",1.00,0.00
9471,"DTW",42.21205889,-83.34883583,"1340","",1.00,0.00
9472,"DTW",42.21205889,-83.34883583,"1730","",1.00,0.00
9472,"ALB",42.74811944,-73.80297861,"1730","",1.00,0.00
9473,"ALB",42.74811944,-73.80297861,"0910","",1.00,0.00
9473,"DTW",42.21205889,-83.34883583,"0910","",1.00,0.00
9474,"DTW",42.21205889,-83.34883583,"1015","",1.00,0.00
9474,"ALB",42.74811944,-73.80297861,"1015","",1.00,0.00
9475,"ALB",42.74811944,-73.80297861,"2000","",1.00,0.00
9475,"DTW",42.21205889,-83.34883583,"2000","",1.00,0.00
9476,"DTW",42.21205889,-83.34883583,"2245","",1.00,0.00
9476,"GRB",44.48507333,-88.12959,"2245","",1.00,0.00
9477,"ALB",42.74811944,-73.80297861,"1225","",1.00,0.00
9477,"DTW",42.21205889,-83.34883583,"1225","",1.00,0.00
9478,"DTW",42.21205889,-83.34883583,"1505","",1.00,0.00
9478,"MDW",41.7859825,-87.75242444,"1505","",1.00,0.00
9479,"MSN",43.13985778,-89.33751361,"0915","",1.00,0.00
9479,"MSP",44.88054694,-93.2169225,"0915","",1.00,0.00
9480,"MSP",44.88054694,-93.2169225,"0708","0707",0.00,0.00
9480,"MSN",43.13985778,-89.33751361,"0708","0707",0.00,0.00
9481,"DTW",42.21205889,-83.34883583,"0850","0846",0.00,0.00
9481,"BNA",36.12447667,-86.67818222,"0850","0846",0.00,0.00
9482,"RIC",37.50516667,-77.31966667,"0610","0605",0.00,0.00
9482,"DTW",42.21205889,-83.34883583,"0610","0605",0.00,0.00
9483,"MSP",44.88054694,-93.2169225,"2218","",1.00,0.00
9483,"MSN",43.13985778,-89.33751361,"2218","",1.00,0.00
9484,"MSN",43.13985778,-89.33751361,"1840","",1.00,0.00
9484,"MSP",44.88054694,-93.2169225,"1840","",1.00,0.00
9485,"DTW",42.21205889,-83.34883583,"0645","0641",0.00,0.00
9485,"RIC",37.50516667,-77.31966667,"0645","0641",0.00,0.00
9486,"RIC",37.50516667,-77.31966667,"1955","",1.00,0.00
9486,"DTW",42.21205889,-83.34883583,"1955","",1.00,0.00
9487,"BNA",36.12447667,-86.67818222,"1010","",1.00,0.00
9487,"DTW",42.21205889,-83.34883583,"1010","",1.00,0.00
9488,"DTW",42.21205889,-83.34883583,"1350","",1.00,0.00
9488,"RIC",37.50516667,-77.31966667,"1350","",1.00,0.00
9489,"DTW",42.21205889,-83.34883583,"1205","",1.00,0.00
9489,"SBN",41.70895361,-86.31847417,"1205","",1.00,0.00
9490,"RIC",37.50516667,-77.31966667,"0900","0854",0.00,0.00
9490,"DTW",42.21205889,-83.34883583,"0900","0854",0.00,0.00
9491,"DTW",42.21205889,-83.34883583,"2055","",1.00,0.00
9491,"RIC",37.50516667,-77.31966667,"2055","",1.00,0.00
9492,"DTW",42.21205889,-83.34883583,"1905","",1.00,0.00
9492,"BNA",36.12447667,-86.67818222,"1905","",1.00,0.00
9493,"RIC",37.50516667,-77.31966667,"1615","",1.00,0.00
9493,"DTW",42.21205889,-83.34883583,"1615","",1.00,0.00
9494,"DTW",42.21205889,-83.34883583,"1725","",1.00,0.00
9494,"RIC",37.50516667,-77.31966667,"1725","",1.00,0.00
9495,"EWR",40.69249722,-74.16866056,"0800","0758",0.00,1.00
9495,"MSP",44.88054694,-93.2169225,"0800","0758",0.00,1.00
9496,"FSD",43.58135111,-96.74170028,"0655","0651",0.00,0.00
9496,"MSP",44.88054694,-93.2169225,"0655","0651",0.00,0.00
9497,"MSP",44.88054694,-93.2169225,"0901","",1.00,0.00
9497,"BIS",46.77411111,-100.7467222,"0901","",1.00,0.00
9498,"MSY",29.99338889,-90.25802778,"1640","",1.00,0.00
9498,"MSP",44.88054694,-93.2169225,"1640","",1.00,0.00
9499,"LGA",40.77724306,-73.87260917,"1330","",1.00,0.00
9499,"MSP",44.88054694,-93.2169225,"1330","",1.00,0.00
9500,"MSP",44.88054694,-93.2169225,"1437","",1.00,0.00
9500,"EWR",40.69249722,-74.16866056,"1437","",1.00,0.00
9501,"MSP",44.88054694,-93.2169225,"1838","",1.00,0.00
9501,"CMH",39.99798528,-82.89188278,"1838","",1.00,0.00
9502,"DTW",42.21205889,-83.34883583,"0655","0649",0.00,0.00
9502,"SYR",43.11118694,-76.10631056,"0655","0649",0.00,0.00
9503,"DTW",42.21205889,-83.34883583,"1200","",1.00,0.00
9503,"DAY",39.90237583,-84.219375,"1200","",1.00,0.00
9504,"SYR",43.11118694,-76.10631056,"0910","0903",0.00,1.00
9504,"DTW",42.21205889,-83.34883583,"0910","0903",0.00,1.00
9505,"DTW",42.21205889,-83.34883583,"1525","",1.00,0.00
9505,"BNA",36.12447667,-86.67818222,"1525","",1.00,0.00
9506,"SYR",43.11118694,-76.10631056,"1235","",1.00,0.00
9506,"DTW",42.21205889,-83.34883583,"1235","",1.00,0.00
9507,"DTW",42.21205889,-83.34883583,"1025","",1.00,0.00
9507,"SYR",43.11118694,-76.10631056,"1025","",1.00,0.00
9508,"GRB",44.48507333,-88.12959,"0720","0742",0.00,0.00
9508,"DTW",42.21205889,-83.34883583,"0720","0742",0.00,0.00
9509,"DTW",42.21205889,-83.34883583,"1840","",1.00,0.00
9509,"SYR",43.11118694,-76.10631056,"1840","",1.00,0.00
9510,"SYR",43.11118694,-76.10631056,"2045","",1.00,0.00
9510,"DTW",42.21205889,-83.34883583,"2045","",1.00,0.00
9511,"DTW",42.21205889,-83.34883583,"2100","",1.00,0.00
9511,"SYR",43.11118694,-76.10631056,"2100","",1.00,0.00
9512,"BWI",39.17540167,-76.66819833,"0610","0605",0.00,0.00
9512,"MEM",35.04241667,-89.97666667,"0610","0605",0.00,0.00
9513,"MEM",35.04241667,-89.97666667,"0835","",1.00,0.00
9513,"OKC",35.39308833,-97.60073389,"0835","",1.00,0.00
9514,"MEM",35.04241667,-89.97666667,"0850","",1.00,0.00
9514,"RDU",35.87763889,-78.78747222,"0850","",1.00,0.00
9515,"OKC",35.39308833,-97.60073389,"0630","0622",0.00,0.00
9515,"MEM",35.04241667,-89.97666667,"0630","0622",0.00,0.00
9516,"MEM",35.04241667,-89.97666667,"1640","",1.00,0.00
9516,"OKC",35.39308833,-97.60073389,"1640","",1.00,0.00
9517,"OKC",35.39308833,-97.60073389,"1437","",1.00,0.00
9517,"MEM",35.04241667,-89.97666667,"1437","",1.00,0.00
9518,"BNA",36.12447667,-86.67818222,"1050","",1.00,0.00
9518,"MEM",35.04241667,-89.97666667,"1050","",1.00,0.00
9519,"MEM",35.04241667,-89.97666667,"1235","",1.00,0.00
9519,"OKC",35.39308833,-97.60073389,"1235","",1.00,0.00
9520,"MEM",35.04241667,-89.97666667,"2054","",1.00,0.00
9520,"OMA",41.30251861,-95.89417306,"2054","",1.00,0.00
9521,"OKC",35.39308833,-97.60073389,"1843","",1.00,0.00
9521,"MEM",35.04241667,-89.97666667,"1843","",1.00,0.00
9522,"DTW",42.21205889,-83.34883583,"1349","",1.00,0.00
9522,"CLT",35.21401111,-80.94312583,"1349","",1.00,0.00
9523,"CLT",35.21401111,-80.94312583,"1615","",1.00,0.00
9523,"DTW",42.21205889,-83.34883583,"1615","",1.00,0.00
9524,"DTW",42.21205889,-83.34883583,"1700","",1.00,0.00
9524,"CLT",35.21401111,-80.94312583,"1700","",1.00,0.00
9525,"GRB",44.48507333,-88.12959,"1330","",1.00,0.00
9525,"DTW",42.21205889,-83.34883583,"1330","",1.00,0.00
9526,"CLT",35.21401111,-80.94312583,"0620","0619",0.00,0.00
9526,"DTW",42.21205889,-83.34883583,"0620","0619",0.00,0.00
9527,"DTW",42.21205889,-83.34883583,"0920","",1.00,0.00
9527,"STL",38.74768694,-90.35998972,"0920","",1.00,0.00
9528,"DTW",42.21205889,-83.34883583,"2105","",1.00,0.00
9528,"CLT",35.21401111,-80.94312583,"2105","",1.00,0.00
9529,"MBS",43.53291472,-84.07964722,"1915","",1.00,0.00
9529,"DTW",42.21205889,-83.34883583,"1915","",1.00,0.00
9530,"CLT",35.21401111,-80.94312583,"0915","0910",0.00,1.00
9530,"DTW",42.21205889,-83.34883583,"0915","0910",0.00,1.00
9531,"DTW",42.21205889,-83.34883583,"1215","",1.00,0.00
9531,"GRB",44.48507333,-88.12959,"1215","",1.00,0.00
9532,"DTW",42.21205889,-83.34883583,"0645","0643",0.00,0.00
9532,"CLT",35.21401111,-80.94312583,"0645","0643",0.00,0.00
9533,"GRR",42.88081972,-85.52276778,"0515","0508",0.00,0.00
9533,"DTW",42.21205889,-83.34883583,"0515","0508",0.00,0.00
9534,"CLT",35.21401111,-80.94312583,"1230","",1.00,0.00
9534,"DTW",42.21205889,-83.34883583,"1230","",1.00,0.00
9535,"DTW",42.21205889,-83.34883583,"1505","",1.00,0.00
9535,"CMH",39.99798528,-82.89188278,"1505","",1.00,0.00
9536,"CLE",41.41089417,-81.84939667,"0650","0645",0.00,0.00
9536,"DTW",42.21205889,-83.34883583,"0650","0645",0.00,0.00
9537,"DTW",42.21205889,-83.34883583,"0905","0900",0.00,0.00
9537,"SDF",38.17438889,-85.736,"0905","0900",0.00,0.00
9538,"CMH",39.99798528,-82.89188278,"1020","",1.00,0.00
9538,"DTW",42.21205889,-83.34883583,"1020","",1.00,0.00
9539,"DTW",42.21205889,-83.34883583,"1220","",1.00,0.00
9539,"CLE",41.41089417,-81.84939667,"1220","",1.00,0.00
9540,"MSP",44.88054694,-93.2169225,"1326","",1.00,0.00
9540,"BIS",46.77411111,-100.7467222,"1326","",1.00,0.00
9541,"CLE",41.41089417,-81.84939667,"1310","",1.00,0.00
9541,"DTW",42.21205889,-83.34883583,"1310","",1.00,0.00
9542,"DTW",42.21205889,-83.34883583,"1530","",1.00,0.00
9542,"GRB",44.48507333,-88.12959,"1530","",1.00,0.00
9543,"BIS",46.77411111,-100.7467222,"1110","",1.00,0.00
9543,"MSP",44.88054694,-93.2169225,"1110","",1.00,0.00
9544,"MEM",35.04241667,-89.97666667,"2054","",1.00,0.00
9544,"DCA",38.85208333,-77.03772222,"2054","",1.00,0.00
9545,"SAN",32.73355611,-117.1896567,"1420","",1.00,0.00
9545,"MEM",35.04241667,-89.97666667,"1420","",1.00,0.00
9546,"MEM",35.04241667,-89.97666667,"1250","",1.00,0.00
9546,"SAN",32.73355611,-117.1896567,"1250","",1.00,0.00
9547,"ORD",41.979595,-87.90446417,"1010","",1.00,0.00
9547,"MEM",35.04241667,-89.97666667,"1010","",1.00,0.00
9548,"JAN",32.31116667,-90.07588889,"1840","",1.00,0.00
9548,"MEM",35.04241667,-89.97666667,"1840","",1.00,0.00
9549,"MEM",35.04241667,-89.97666667,"2100","",1.00,0.00
9549,"RDU",35.87763889,-78.78747222,"2100","",1.00,0.00
9550,"MEM",35.04241667,-89.97666667,"0910","",1.00,0.00
9550,"LIT",34.72939611,-92.22424556,"0910","",1.00,0.00
9551,"RDU",35.87763889,-78.78747222,"0703","0700",0.00,0.00
9551,"MEM",35.04241667,-89.97666667,"0703","0700",0.00,0.00
9552,"RDU",35.87763889,-78.78747222,"1116","",1.00,0.00
9552,"MEM",35.04241667,-89.97666667,"1116","",1.00,0.00
9553,"LAN",42.7787,-84.58735806,"1835","",1.00,0.00
9553,"MSP",44.88054694,-93.2169225,"1835","",1.00,0.00
9554,"DTW",42.21205889,-83.34883583,"1030","",1.00,0.00
9554,"MEM",35.04241667,-89.97666667,"1030","",1.00,0.00
9555,"DTW",42.21205889,-83.34883583,"0902","0910",0.00,0.00
9555,"LAN",42.7787,-84.58735806,"0902","0910",0.00,0.00
9556,"TVC",44.74144472,-85.582235,"0645","0640",0.00,0.00
9556,"DTW",42.21205889,-83.34883583,"0645","0640",0.00,0.00
9557,"DTW",42.21205889,-83.34883583,"1705","",1.00,0.00
9557,"CVG",39.04614278,-84.6621725,"1705","",1.00,0.00
9558,"CVG",39.04614278,-84.6621725,"1900","",1.00,0.00
9558,"DTW",42.21205889,-83.34883583,"1900","",1.00,0.00
9559,"CLT",35.21401111,-80.94312583,"1120","",1.00,0.00
9559,"MEM",35.04241667,-89.97666667,"1120","",1.00,0.00
9560,"CVG",39.04614278,-84.6621725,"1425","",1.00,0.00
9560,"MSP",44.88054694,-93.2169225,"1425","",1.00,0.00
9561,"MSP",44.88054694,-93.2169225,"1636","",1.00,0.00
9561,"DSM",41.53493306,-93.66068222,"1636","",1.00,0.00
9562,"LIT",34.72939611,-92.22424556,"1445","",1.00,0.00
9562,"MEM",35.04241667,-89.97666667,"1445","",1.00,0.00
9563,"MEM",35.04241667,-89.97666667,"1635","",1.00,0.00
